"","id","price","neighborhood","accommodates","bathrooms","bedrooms","beds","review_scores_rating","number_of_reviews","listing_url"
"304",1100923,203,"Newington",10,2,4,7,95,209,"https://www.airbnb.com/rooms/1100923"
"305",1101018,60,"Marchmont",6,1,4,4,60,2,"https://www.airbnb.com/rooms/1101018"
"306",1102389,99,"Tollcross",3,1,3,4,97,12,"https://www.airbnb.com/rooms/1102389"
"307",1105255,90,"Leith",5,1,3,4,92,114,"https://www.airbnb.com/rooms/1105255"
"308",1113934,75,NA,4,1,1,2,98,99,"https://www.airbnb.com/rooms/1113934"
"309",1119198,70,"Leith",5,1,2,2,96,102,"https://www.airbnb.com/rooms/1119198"
"310",1125890,65,"New Town",2,1,1,1,95,326,"https://www.airbnb.com/rooms/1125890"
"311",1132825,100,"Newington",9,1,3,9,80,6,"https://www.airbnb.com/rooms/1132825"
"312",1134029,105,"Haymarket",7,1,3,3,98,42,"https://www.airbnb.com/rooms/1134029"
"313",1134608,35,"Leith",2,1.5,1,1,97,88,"https://www.airbnb.com/rooms/1134608"
"314",1136639,175,"Marchmont",9,1,3,4,98,9,"https://www.airbnb.com/rooms/1136639"
"315",1141728,101,"New Town",4,1.5,2,3,97,340,"https://www.airbnb.com/rooms/1141728"
"316",1143110,130,"Haymarket",8,1.5,3,NA,88,34,"https://www.airbnb.com/rooms/1143110"
"317",1144993,200,"New Town",10,2,3,7,97,75,"https://www.airbnb.com/rooms/1144993"
"318",1146913,250,"Leith",14,2.5,4,13,96,66,"https://www.airbnb.com/rooms/1146913"
"319",1179472,75,"New Town",2,1,1,1,94,169,"https://www.airbnb.com/rooms/1179472"
"320",1186205,75,"Tollcross",4,1,3,4,98,62,"https://www.airbnb.com/rooms/1186205"
"321",1186679,95,"Leith",6,NA,2,NA,95,133,"https://www.airbnb.com/rooms/1186679"
"322",1194366,140,"Old Town",4,1,2,3,98,73,"https://www.airbnb.com/rooms/1194366"
"323",1197834,125,"New Town",2,1,1,2,96,50,"https://www.airbnb.com/rooms/1197834"
"324",1202178,120,"Tollcross",6,1,3,4,97,305,"https://www.airbnb.com/rooms/1202178"
"325",1218282,60,"Leith",2,1,1,1,99,47,"https://www.airbnb.com/rooms/1218282"
"326",1225230,48,NA,2,1,1,2,98,172,"https://www.airbnb.com/rooms/1225230"
"327",1226054,71,"Old Town",4,1,1,1,98,525,"https://www.airbnb.com/rooms/1226054"
"328",1229055,99,"Leith",6,1,2,4,88,179,"https://www.airbnb.com/rooms/1229055"
"329",1232851,150,"Cannonmills",6,2,3,5,99,53,"https://www.airbnb.com/rooms/1232851"
"330",1234586,390,"West End",6,2,1,3,NA,0,"https://www.airbnb.com/rooms/1234586"
"331",1237714,360,"New Town",8,3.5,3,8,92,44,"https://www.airbnb.com/rooms/1237714"
"332",1263821,23,NA,2,1.5,1,1,94,34,"https://www.airbnb.com/rooms/1263821"
"333",1267642,49,NA,2,1,1,2,97,22,"https://www.airbnb.com/rooms/1267642"
"334",1268676,89,NA,4,1,2,3,93,17,"https://www.airbnb.com/rooms/1268676"
"335",1270267,119,"Leith",4,1,3,3,90,3,"https://www.airbnb.com/rooms/1270267"
"336",1270408,34,"Morningside",2,1,1,1,91,64,"https://www.airbnb.com/rooms/1270408"
"337",1278202,55,"Leith",3,1,1,2,97,329,"https://www.airbnb.com/rooms/1278202"
"338",1278718,49,"Southside",2,1,1,1,98,153,"https://www.airbnb.com/rooms/1278718"
"339",1279171,80,"Leith",4,1,1,2,88,83,"https://www.airbnb.com/rooms/1279171"
"340",1280402,45,NA,2,1,1,1,93,26,"https://www.airbnb.com/rooms/1280402"
"341",1283816,65,"Cannonmills",2,1,1,1,96,90,"https://www.airbnb.com/rooms/1283816"
"342",1286603,161,"Haymarket",6,1,3,4,98,13,"https://www.airbnb.com/rooms/1286603"
"343",1291854,50,"West End",2,1,1,2,96,207,"https://www.airbnb.com/rooms/1291854"
"344",1291878,40,"Leith",4,1,1,1,92,296,"https://www.airbnb.com/rooms/1291878"
"345",1293370,55,"New Town",2,1.5,1,1,93,701,"https://www.airbnb.com/rooms/1293370"
"346",1293596,50,"New Town",2,1.5,1,1,93,679,"https://www.airbnb.com/rooms/1293596"
"347",1294437,90,"West End",2,1,1,1,99,142,"https://www.airbnb.com/rooms/1294437"
"348",1295662,25,NA,1,1,1,1,98,31,"https://www.airbnb.com/rooms/1295662"
"349",1299886,51,"West End",2,1,1,1,96,161,"https://www.airbnb.com/rooms/1299886"
"350",1300059,55,"West End",2,1,1,2,97,171,"https://www.airbnb.com/rooms/1300059"
"351",1302129,60,"Old Town",3,1,1,1,96,126,"https://www.airbnb.com/rooms/1302129"
"352",1303754,120,"Stockbridge",4,1,2,2,85,27,"https://www.airbnb.com/rooms/1303754"
"353",1305081,77,"Leith",4,1,2,4,95,115,"https://www.airbnb.com/rooms/1305081"
"354",1307911,50,"Bruntsfield",2,1,1,1,97,421,"https://www.airbnb.com/rooms/1307911"
"355",1310392,139,"Leith",6,1,3,3,91,21,"https://www.airbnb.com/rooms/1310392"
"356",1312592,39,"Leith",2,1,1,1,94,13,"https://www.airbnb.com/rooms/1312592"
"357",1313180,55,NA,3,1,2,2,88,24,"https://www.airbnb.com/rooms/1313180"
"358",1316783,54,"West End",16,3,5,16,91,132,"https://www.airbnb.com/rooms/1316783"
"359",1322168,55,"West End",4,1,1,1,98,162,"https://www.airbnb.com/rooms/1322168"
"360",1323907,139,"Stockbridge",4,2,2,2,97,13,"https://www.airbnb.com/rooms/1323907"
"361",1324978,77,NA,2,1,1,1,100,4,"https://www.airbnb.com/rooms/1324978"
"362",1325138,55,NA,2,1,1,1,91,36,"https://www.airbnb.com/rooms/1325138"
"363",1325142,60,"West End",2,1,1,1,86,7,"https://www.airbnb.com/rooms/1325142"
"364",1325148,60,"West End",3,1,1,2,93,56,"https://www.airbnb.com/rooms/1325148"
"365",1329076,94,"New Town",4,1,2,2,99,170,"https://www.airbnb.com/rooms/1329076"
"366",1332098,75,"Leith",4,2,2,2,85,60,"https://www.airbnb.com/rooms/1332098"
"367",1339376,48,"Bruntsfield",2,2,1,1,99,298,"https://www.airbnb.com/rooms/1339376"
"368",1340104,160,"Southside",7,1,3,4,87,10,"https://www.airbnb.com/rooms/1340104"
"369",1342010,60,"Tollcross",2,1,1,1,97,36,"https://www.airbnb.com/rooms/1342010"
"370",1343731,251,"Tollcross",16,1.5,6,14,NA,0,"https://www.airbnb.com/rooms/1343731"
"371",1345499,35,"Haymarket",2,1.5,1,1,96,226,"https://www.airbnb.com/rooms/1345499"
"372",1346640,120,"New Town",3,1,1,1,99,109,"https://www.airbnb.com/rooms/1346640"
"373",1353718,300,"Leith",6,1.5,3,4,96,12,"https://www.airbnb.com/rooms/1353718"
"374",1355257,60,"Leith",2,1,1,2,90,36,"https://www.airbnb.com/rooms/1355257"
"375",1357087,40,"Southside",2,1,1,1,98,157,"https://www.airbnb.com/rooms/1357087"
"376",1358157,30,NA,2,1,1,1,96,66,"https://www.airbnb.com/rooms/1358157"
"377",1360543,85,"West End",2,NA,1,1,93,18,"https://www.airbnb.com/rooms/1360543"
"378",1364849,50,"Old Town",2,1,1,1,90,80,"https://www.airbnb.com/rooms/1364849"
"379",1367733,NA,"Old Town",4,1,1,1,93,6,"https://www.airbnb.com/rooms/1367733"
"380",1369628,120,"Southside",5,1,3,3,80,10,"https://www.airbnb.com/rooms/1369628"
"381",1372687,137,"West End",4,1,2,3,100,1,"https://www.airbnb.com/rooms/1372687"
"382",1373788,45,NA,2,1,1,1,92,59,"https://www.airbnb.com/rooms/1373788"
"383",1375164,42,NA,2,1,1,1,85,42,"https://www.airbnb.com/rooms/1375164"
"384",1376104,200,"Southside",5,1,2,2,87,51,"https://www.airbnb.com/rooms/1376104"
"385",1376689,85,"New Town",2,1,1,1,94,54,"https://www.airbnb.com/rooms/1376689"
"386",1382020,60,"New Town",4,1,1,1,89,96,"https://www.airbnb.com/rooms/1382020"
"387",1382074,70,"Old Town",4,1,1,2,95,128,"https://www.airbnb.com/rooms/1382074"
"388",1389925,118,"Old Town",11,2,3,9,80,6,"https://www.airbnb.com/rooms/1389925"
"389",1396797,82,"Leith",4,1,1,2,89,89,"https://www.airbnb.com/rooms/1396797"
"390",1396824,65,"Cannonmills",2,1,1,1,97,62,"https://www.airbnb.com/rooms/1396824"
"391",1412185,30,"Old Town",1,1,1,1,92,171,"https://www.airbnb.com/rooms/1412185"
"392",1429868,390,"Leith",12,2,5,9,98,139,"https://www.airbnb.com/rooms/1429868"
"393",1432796,60,"Leith",2,1,1,1,95,62,"https://www.airbnb.com/rooms/1432796"
"394",1433129,60,"Leith",2,1,1,1,96,29,"https://www.airbnb.com/rooms/1433129"
"395",1436447,30,NA,2,1,1,1,98,232,"https://www.airbnb.com/rooms/1436447"
"396",1436888,60,"Haymarket",2,1,1,1,97,197,"https://www.airbnb.com/rooms/1436888"
"397",1437268,47,"Leith",2,1,1,1,97,180,"https://www.airbnb.com/rooms/1437268"
"398",1438276,95,"Marchmont",2,1,1,1,97,119,"https://www.airbnb.com/rooms/1438276"
"399",1440024,175,"Leith",4,1,2,2,100,6,"https://www.airbnb.com/rooms/1440024"
"400",1440911,50,"Marchmont",2,1,1,1,98,21,"https://www.airbnb.com/rooms/1440911"
"401",1443526,51,"Stockbridge",2,1,1,1,94,78,"https://www.airbnb.com/rooms/1443526"
"402",1445249,130,"Old Town",4,1,3,3,95,15,"https://www.airbnb.com/rooms/1445249"
"403",1448024,185,"Old Town",6,1,3,3,98,44,"https://www.airbnb.com/rooms/1448024"
"404",1449535,500,"Cannonmills",6,2,2,2,98,134,"https://www.airbnb.com/rooms/1449535"
"405",1449545,35,NA,2,1.5,1,1,96,42,"https://www.airbnb.com/rooms/1449545"
"406",1452111,35,"Leith",2,1,1,1,96,39,"https://www.airbnb.com/rooms/1452111"
"407",1455048,80,"Old Town",4,1,1,2,96,213,"https://www.airbnb.com/rooms/1455048"
"408",1455678,80,"Southside",1,1,1,1,98,11,"https://www.airbnb.com/rooms/1455678"
"409",1455797,75,"Newington",1,1.5,1,1,100,7,"https://www.airbnb.com/rooms/1455797"
"410",1457502,135,"Cannonmills",6,1,2,3,95,168,"https://www.airbnb.com/rooms/1457502"
"411",1459062,100,"Old Town",3,1,1,2,93,16,"https://www.airbnb.com/rooms/1459062"
"412",1459146,45,"West End",2,1,1,1,99,40,"https://www.airbnb.com/rooms/1459146"
"413",1461652,53,"Leith",2,1,1,1,96,14,"https://www.airbnb.com/rooms/1461652"
"414",1464905,98,"Leith",4,1,NA,2,93,17,"https://www.airbnb.com/rooms/1464905"
"415",1466756,130,"Old Town",6,1,3,3,93,170,"https://www.airbnb.com/rooms/1466756"
"416",1466786,44,NA,2,0.5,1,2,95,103,"https://www.airbnb.com/rooms/1466786"
"417",1471134,66,NA,1,1,1,1,NA,0,"https://www.airbnb.com/rooms/1471134"
"418",1474278,49,"Leith",2,1,1,1,100,2,"https://www.airbnb.com/rooms/1474278"
"419",1482995,139,"Old Town",7,2,3,5,94,38,"https://www.airbnb.com/rooms/1482995"
"420",1506509,120,"New Town",6,1,3,4,96,213,"https://www.airbnb.com/rooms/1506509"
"421",1514963,100,"West End",4,1,2,2,89,200,"https://www.airbnb.com/rooms/1514963"
"422",1517897,40,"Old Town",2,1,1,1,98,164,"https://www.airbnb.com/rooms/1517897"
"423",1520120,85,"Old Town",5,2,3,3,95,203,"https://www.airbnb.com/rooms/1520120"
"424",1520883,39,"New Town",4,1,1,2,95,222,"https://www.airbnb.com/rooms/1520883"
"425",1520971,44,"New Town",4,1,1,2,97,96,"https://www.airbnb.com/rooms/1520971"
"426",1521006,39,"New Town",2,1,1,1,95,262,"https://www.airbnb.com/rooms/1521006"
"427",1521555,125,"Cannonmills",4,1,1,1,100,100,"https://www.airbnb.com/rooms/1521555"
"428",1523279,40,"Leith",2,1,1,1,90,4,"https://www.airbnb.com/rooms/1523279"
"429",1533442,280,"Cannonmills",7,3,3,3,100,101,"https://www.airbnb.com/rooms/1533442"
"430",1545462,80,"Morningside",2,1.5,1,1,100,1,"https://www.airbnb.com/rooms/1545462"
"431",1552979,45,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/1552979"
"432",1553455,100,"Old Town",6,1,2,3,93,49,"https://www.airbnb.com/rooms/1553455"
"433",1556996,120,"Old Town",4,1,1,1,99,40,"https://www.airbnb.com/rooms/1556996"
"434",1558442,126,"Leith",4,1,2,2,100,3,"https://www.airbnb.com/rooms/1558442"
"435",1559053,144,"West End",4,1,1,1,90,2,"https://www.airbnb.com/rooms/1559053"
"436",1559515,288,"New Town",6,4,3,5,95,12,"https://www.airbnb.com/rooms/1559515"
"437",1573428,65,"Newington",2,1,1,1,100,248,"https://www.airbnb.com/rooms/1573428"
"438",1588570,99,"Old Town",2,1,1,1,98,130,"https://www.airbnb.com/rooms/1588570"
"439",1590166,125,"New Town",4,1,2,2,96,188,"https://www.airbnb.com/rooms/1590166"
"440",1612493,35,NA,2,1.5,1,2,95,64,"https://www.airbnb.com/rooms/1612493"
"441",1630710,80,"Old Town",6,2,2,3,93,204,"https://www.airbnb.com/rooms/1630710"
"442",1636331,99,"Leith",2,1,1,1,92,24,"https://www.airbnb.com/rooms/1636331"
"443",1643339,118,"Marchmont",6,1.5,3,3,94,93,"https://www.airbnb.com/rooms/1643339"
"444",1650411,60,"New Town",2,1,1,1,94,313,"https://www.airbnb.com/rooms/1650411"
"445",1676884,155,"Old Town",6,1,2,5,94,161,"https://www.airbnb.com/rooms/1676884"
"446",1705648,69,"Old Town",4,1,1,2,95,245,"https://www.airbnb.com/rooms/1705648"
"447",1724079,75,"New Town",2,1,NA,1,94,190,"https://www.airbnb.com/rooms/1724079"
"448",1739108,166,"Haymarket",6,2,2,3,90,2,"https://www.airbnb.com/rooms/1739108"
"449",1744689,83,"Old Town",4,1,1,2,95,378,"https://www.airbnb.com/rooms/1744689"
"450",1750537,45,"Cannonmills",2,1,1,1,100,1,"https://www.airbnb.com/rooms/1750537"
"451",1750577,55,"New Town",2,1,1,1,99,207,"https://www.airbnb.com/rooms/1750577"
"452",1757457,150,"Marchmont",5,1,3,4,100,2,"https://www.airbnb.com/rooms/1757457"
"453",1757946,150,"Marchmont",5,1.5,2,3,90,4,"https://www.airbnb.com/rooms/1757946"
"454",1771945,35,NA,2,1,1,1,98,86,"https://www.airbnb.com/rooms/1771945"
"455",1788889,45,"Newington",2,1,1,1,95,267,"https://www.airbnb.com/rooms/1788889"
"456",1794037,50,"West End",4,1,1,2,92,166,"https://www.airbnb.com/rooms/1794037"
"457",1800764,38,NA,2,1,1,1,96,37,"https://www.airbnb.com/rooms/1800764"
"458",1803803,70,NA,3,1,1,2,98,146,"https://www.airbnb.com/rooms/1803803"
"459",1803982,148,"Leith",7,1,4,4,95,35,"https://www.airbnb.com/rooms/1803982"
"460",1813469,75,"Cannonmills",4,1,2,3,97,168,"https://www.airbnb.com/rooms/1813469"
"461",1814973,69,"Leith",2,1,1,1,99,32,"https://www.airbnb.com/rooms/1814973"
"462",1821877,50,"West End",2,1,1,1,100,1,"https://www.airbnb.com/rooms/1821877"
"463",1824159,85,"Bruntsfield",6,1,2,2,96,27,"https://www.airbnb.com/rooms/1824159"
"464",1824918,110,"Stockbridge",4,1.5,2,2,100,58,"https://www.airbnb.com/rooms/1824918"
"465",1830150,84,"Old Town",4,1,1,3,93,221,"https://www.airbnb.com/rooms/1830150"
"466",1838241,150,"Marchmont",2,1,1,1,97,7,"https://www.airbnb.com/rooms/1838241"
"467",1855910,55,NA,5,1,1,3,94,253,"https://www.airbnb.com/rooms/1855910"
"468",1885520,35,NA,3,1,1,2,95,117,"https://www.airbnb.com/rooms/1885520"
"469",1894952,285,"New Town",11,3,5,10,96,80,"https://www.airbnb.com/rooms/1894952"
"470",1904499,175,"New Town",6,2,2,2,88,23,"https://www.airbnb.com/rooms/1904499"
"471",1916313,85,"Leith",2,1,1,1,98,56,"https://www.airbnb.com/rooms/1916313"
"472",1917933,61,"Stockbridge",2,1,1,1,96,283,"https://www.airbnb.com/rooms/1917933"
"473",1920609,200,"Old Town",3,1,1,2,98,232,"https://www.airbnb.com/rooms/1920609"
"474",1933587,28,NA,1,0.5,1,1,97,60,"https://www.airbnb.com/rooms/1933587"
"475",1935248,84,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/1935248"
"476",1938087,85,"Newington",2,1,1,2,80,2,"https://www.airbnb.com/rooms/1938087"
"477",1939240,125,"Old Town",4,1,2,3,98,126,"https://www.airbnb.com/rooms/1939240"
"478",1949182,60,"Old Town",4,1,1,1,93,361,"https://www.airbnb.com/rooms/1949182"
"479",1950236,68,"New Town",2,1,1,1,97,70,"https://www.airbnb.com/rooms/1950236"
"480",1951726,105,"New Town",4,1,2,3,98,102,"https://www.airbnb.com/rooms/1951726"
"481",1953087,70,"Leith",2,1,1,1,97,13,"https://www.airbnb.com/rooms/1953087"
"482",1965597,58,"Morningside",4,1,1,2,99,354,"https://www.airbnb.com/rooms/1965597"
"483",1972893,100,"New Town",7,1,3,5,93,47,"https://www.airbnb.com/rooms/1972893"
"484",1973729,300,"Cannonmills",14,2,4,10,60,5,"https://www.airbnb.com/rooms/1973729"
"485",1975209,160,"Leith",2,1,1,1,96,88,"https://www.airbnb.com/rooms/1975209"
"486",1979357,81,"Haymarket",6,1,1,3,91,210,"https://www.airbnb.com/rooms/1979357"
"487",1994325,55,"Old Town",4,1,1,2,92,89,"https://www.airbnb.com/rooms/1994325"
"488",1998782,120,"Leith",6,2,3,4,93,30,"https://www.airbnb.com/rooms/1998782"
"489",2003228,120,"Old Town",4,1,2,3,70,3,"https://www.airbnb.com/rooms/2003228"
"490",2007129,83,"Old Town",4,2.5,2,2,96,289,"https://www.airbnb.com/rooms/2007129"
"491",2010234,28,NA,1,1.5,1,1,100,4,"https://www.airbnb.com/rooms/2010234"
"492",2022140,250,"Cannonmills",11,3,4,7,94,93,"https://www.airbnb.com/rooms/2022140"
"493",2023772,85,"Old Town",2,1,1,1,95,67,"https://www.airbnb.com/rooms/2023772"
"494",2025732,130,"Old Town",4,1,1,2,98,111,"https://www.airbnb.com/rooms/2025732"
"495",2026733,125,"Old Town",6,1,2,4,92,59,"https://www.airbnb.com/rooms/2026733"
"496",2073734,80,"Old Town",6,1,2,4,97,29,"https://www.airbnb.com/rooms/2073734"
"497",2074896,55,"Leith",2,1,1,1,93,190,"https://www.airbnb.com/rooms/2074896"
"498",2076967,118,"Old Town",4,1,1,1,80,2,"https://www.airbnb.com/rooms/2076967"
"499",2081006,85,"Southside",2,1,1,1,100,6,"https://www.airbnb.com/rooms/2081006"
"500",2085789,22,"Leith",1,1,1,1,93,157,"https://www.airbnb.com/rooms/2085789"
"501",2095137,70,"Leith",4,1,1,1,91,57,"https://www.airbnb.com/rooms/2095137"
"502",2101269,100,"Marchmont",2,1,1,1,98,33,"https://www.airbnb.com/rooms/2101269"
"503",2103557,150,"Old Town",2,1,1,1,40,2,"https://www.airbnb.com/rooms/2103557"
"504",2111205,145,"Stockbridge",4,1,2,3,96,181,"https://www.airbnb.com/rooms/2111205"
"505",2114776,65,"Leith",4,1,2,2,94,139,"https://www.airbnb.com/rooms/2114776"
"506",2124038,58,"West End",2,1,1,1,96,69,"https://www.airbnb.com/rooms/2124038"
"507",2127252,70,NA,4,1,1,2,91,37,"https://www.airbnb.com/rooms/2127252"
"508",2128930,75,"Old Town",1,0.5,1,1,96,160,"https://www.airbnb.com/rooms/2128930"
"509",2129337,45,"Stockbridge",2,1,1,1,97,77,"https://www.airbnb.com/rooms/2129337"
"510",2130120,99,"Morningside",5,2.5,3,4,89,16,"https://www.airbnb.com/rooms/2130120"
"511",2130644,40,"Newington",2,1,1,1,94,47,"https://www.airbnb.com/rooms/2130644"
"512",2130677,40,"Stockbridge",1,1,1,1,98,30,"https://www.airbnb.com/rooms/2130677"
"513",2134507,100,"Leith",8,1,3,4,90,78,"https://www.airbnb.com/rooms/2134507"
"514",2138066,19,"Leith",1,1,1,1,98,178,"https://www.airbnb.com/rooms/2138066"
"515",2140852,83,"New Town",2,1,1,1,99,18,"https://www.airbnb.com/rooms/2140852"
"516",2149240,50,"New Town",2,1,1,3,95,34,"https://www.airbnb.com/rooms/2149240"
"517",2152932,110,"West End",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/2152932"
"518",2154598,49,"Old Town",4,1,1,2,95,328,"https://www.airbnb.com/rooms/2154598"
"519",2164211,109,"New Town",2,1,1,1,100,84,"https://www.airbnb.com/rooms/2164211"
"520",2165733,40,"Newington",1,0.5,1,1,97,190,"https://www.airbnb.com/rooms/2165733"
"521",2168168,49,"Leith",4,1.5,2,2,99,773,"https://www.airbnb.com/rooms/2168168"
"522",2168352,290,"New Town",6,1,3,4,95,58,"https://www.airbnb.com/rooms/2168352"
"523",2186058,50,"Leith",2,2,1,2,95,16,"https://www.airbnb.com/rooms/2186058"
"524",2187011,70,"New Town",2,1,1,1,98,86,"https://www.airbnb.com/rooms/2187011"
"525",2187735,109,"Marchmont",2,1,1,1,99,48,"https://www.airbnb.com/rooms/2187735"
"526",2214080,130,"West End",7,2,2,4,94,11,"https://www.airbnb.com/rooms/2214080"
"527",2214202,200,"Old Town",6,2,2,6,99,159,"https://www.airbnb.com/rooms/2214202"
"528",2216793,120,"Old Town",2,1,1,1,100,67,"https://www.airbnb.com/rooms/2216793"
"529",2220535,200,"Old Town",6,2,2,6,98,163,"https://www.airbnb.com/rooms/2220535"
"530",2220578,800,"New Town",13,6.5,6,7,99,70,"https://www.airbnb.com/rooms/2220578"
"531",2225760,180,"Cannonmills",2,1,1,1,89,20,"https://www.airbnb.com/rooms/2225760"
"532",2226632,140,"New Town",6,1,2,3,97,91,"https://www.airbnb.com/rooms/2226632"
"533",2239579,49,NA,5,1,2,3,98,8,"https://www.airbnb.com/rooms/2239579"
"534",2249494,150,"New Town",7,2,4,4,86,28,"https://www.airbnb.com/rooms/2249494"
"535",2255294,35,NA,2,1,1,2,98,43,"https://www.airbnb.com/rooms/2255294"
"536",2264214,60,"Leith",5,1,2,2,NA,0,"https://www.airbnb.com/rooms/2264214"
"537",2269972,144,"Leith",6,2,2,5,95,66,"https://www.airbnb.com/rooms/2269972"
"538",2294091,105,"New Town",7,1,3,5,94,250,"https://www.airbnb.com/rooms/2294091"
"539",2295392,80,NA,4,1,1,2,99,79,"https://www.airbnb.com/rooms/2295392"
"540",2317906,90,"Tollcross",6,1,2,3,94,53,"https://www.airbnb.com/rooms/2317906"
"541",2330457,79,"Old Town",3,1,1,1,96,218,"https://www.airbnb.com/rooms/2330457"
"542",2335870,90,"Cannonmills",4,1,2,3,98,13,"https://www.airbnb.com/rooms/2335870"
"543",2361169,45,NA,2,1,1,2,98,9,"https://www.airbnb.com/rooms/2361169"
"544",2366541,40,"Haymarket",2,1,1,1,99,370,"https://www.airbnb.com/rooms/2366541"
"545",2377895,90,"Leith",2,1,1,1,98,73,"https://www.airbnb.com/rooms/2377895"
"546",2386004,70,"Old Town",4,1,1,2,98,405,"https://www.airbnb.com/rooms/2386004"
"547",2405387,145,"Old Town",4,1,2,3,99,240,"https://www.airbnb.com/rooms/2405387"
"548",2417027,80,"Haymarket",2,1,1,1,99,195,"https://www.airbnb.com/rooms/2417027"
"549",2441264,85,"New Town",4,2,2,2,95,242,"https://www.airbnb.com/rooms/2441264"
"550",2442962,75,"Bruntsfield",4,1,2,2,96,18,"https://www.airbnb.com/rooms/2442962"
"551",2447096,49,"Leith",4,1,1,2,96,255,"https://www.airbnb.com/rooms/2447096"
"552",2450304,75,NA,2,1,1,1,NA,0,"https://www.airbnb.com/rooms/2450304"
"553",2450998,150,"Leith",8,1,3,3,93,3,"https://www.airbnb.com/rooms/2450998"
"554",2462347,100,"Tollcross",4,1.5,2,2,98,227,"https://www.airbnb.com/rooms/2462347"
"555",2462829,200,"Old Town",3,1,1,2,98,222,"https://www.airbnb.com/rooms/2462829"
"556",2464942,70,"Old Town",5,1.5,2,3,96,91,"https://www.airbnb.com/rooms/2464942"
"557",2469735,200,"New Town",4,1,1,3,98,195,"https://www.airbnb.com/rooms/2469735"
"558",2472871,200,"New Town",4,1,1,3,98,170,"https://www.airbnb.com/rooms/2472871"
"559",2476156,37,"Newington",1,1,1,1,93,6,"https://www.airbnb.com/rooms/2476156"
"560",2477721,35,NA,2,1,1,2,98,66,"https://www.airbnb.com/rooms/2477721"
"561",2486691,50,"Marchmont",2,0,1,1,99,14,"https://www.airbnb.com/rooms/2486691"
"562",2512222,55,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/2512222"
"563",2512394,350,"Bruntsfield",8,2,4,4,100,12,"https://www.airbnb.com/rooms/2512394"
"564",2515153,220,"Old Town",4,1,2,3,93,27,"https://www.airbnb.com/rooms/2515153"
